Name;Datum;Tagessumme;Vollständigkeit(%)
Aakgraben;2017-11-22;0.16;100
Aakgraben;2017-11-23;11.15;100
Aakgraben;2017-11-24;10.86;100
Aakgraben;2017-11-25;1.19;100
Aakgraben;2017-11-26;1.02;100
Aakgraben;2017-11-27;7.20;100
Aakgraben;2017-11-28;0.00;100
Aakgraben;2017-11-29;0.00;100
Aakgraben;2017-11-30;2.83;100
Aakgraben;2017-12-01;0.00;100
Aakgraben;2017-12-02;0.69;100
Aakgraben;2017-12-03;5.38;100
Aakgraben;2017-12-04;0.79;100
Aakgraben;2017-12-05;0.00;100
Aakgraben;2017-12-06;0.00;100
Aakgraben;2017-12-07;3.30;100
Aakgraben;2017-12-08;3.26;100
Aakgraben;2017-12-09;0.67;100
Aakgraben;2017-12-10;4.56;100
Aakgraben;2017-12-11;7.05;100
Aakgraben;2017-12-12;0.28;100
Aakgraben;2017-12-13;10.32;100
Aakgraben;2017-12-14;1.55;100
Aakgraben;2017-12-15;0.30;100
Aakgraben;2017-12-16;2.01;100
Aakgraben;2017-12-17;1.68;100
Aakgraben;2017-12-18;1.21;100
Aakgraben;2017-12-19;5.55;100
Aakgraben;2017-12-20;1.82;100
Aakgraben;2017-12-21;1.41;100
Aakgraben;2017-12-22;0.00;100
Aakgraben;2017-12-23;0.00;100
Aakgraben;2017-12-24;0.00;100
Aakgraben;2017-12-25;0.00;100
Aakgraben;2017-12-26;0.91;100
Aakgraben;2017-12-27;0.91;100
Aakgraben;2017-12-28;0.00;100
Aakgraben;2017-12-29;0.63;100
Aakgraben;2017-12-30;7.33;100
Aakgraben;2017-12-31;2.84;100
Aakgraben;2018-01-01;6.95;100
Aakgraben;2018-01-02;12.72;100
Aakgraben;2018-01-03;6.69;100
Aakgraben;2018-01-04;1.39;100
Aakgraben;2018-01-05;1.21;100
Aakgraben;2018-01-06;1.09;100
Aakgraben;2018-01-07;0.00;100
Aakgraben;2018-01-08;0.00;100
Aakgraben;2018-01-09;0.00;100
Aakgraben;2018-01-10;0.00;100
Aakgraben;2018-01-11;0.04;100
Aakgraben;2018-01-12;0.21;100
Aakgraben;2018-01-13;0.00;100
Aakgraben;2018-01-14;0.00;100
Aakgraben;2018-01-15;2.22;100
Aakgraben;2018-01-16;8.87;100
Aakgraben;2018-01-17;4.35;100
Aakgraben;2018-01-18;10.60;100
Aakgraben;2018-01-19;8.52;100
Aakgraben;2018-01-20;3.71;100
Aakgraben;2018-01-21;0.37;100
Aakgraben;2018-01-22;0.80;100
Aakgraben;2018-01-23;0.16;100
Aakgraben;2018-01-24;1.95;100
Aakgraben;2018-01-25;2.29;100
Aakgraben;2018-01-26;0.03;100
Aakgraben;2018-01-27;0.61;100
Aakgraben;2018-01-28;1.42;100
Aakgraben;2018-01-29;2.27;100
Aakgraben;2018-01-30;0.84;100
Aakgraben;2018-01-31;7.15;100
Aakgraben;2018-02-01;1.16;100
Aakgraben;2018-02-02;1.51;100
Aakgraben;2018-02-03;1.30;100
Aakgraben;2018-02-04;0.00;100
Aakgraben;2018-02-05;0.00;100
Aakgraben;2018-02-06;0.00;100
Aakgraben;2018-02-07;0.00;88
Aldenhoven;2017-01-01;2.33;100
Aldenhoven;2017-01-02;0.40;100
Aldenhoven;2017-01-03;1.34;100
Aldenhoven;2017-01-04;2.63;100
Aldenhoven;2017-01-05;0.00;100
Aldenhoven;2017-01-06;0.00;100
Aldenhoven;2017-01-07;1.40;100
Aldenhoven;2017-01-08;0.00;100
Aldenhoven;2017-01-09;1.62;100
Aldenhoven;2017-01-10;0.10;100
Aldenhoven;2017-01-11;2.30;100
Aldenhoven;2017-01-12;9.17;100
Aldenhoven;2017-01-13;2.91;100
Aldenhoven;2017-01-14;1.59;100
Aldenhoven;2017-01-15;0.00;100
Aldenhoven;2017-01-16;0.00;100
Aldenhoven;2017-01-17;0.00;100
Aldenhoven;2017-01-18;0.00;100
Aldenhoven;2017-01-19;0.00;100
Aldenhoven;2017-01-20;0.00;100
Aldenhoven;2017-01-21;0.00;100
Aldenhoven;2017-01-22;0.00;100
Aldenhoven;2017-01-23;0.39;100
Aldenhoven;2017-01-24;0.00;100
Aldenhoven;2017-01-25;0.00;100
Aldenhoven;2017-01-26;0.00;100
Aldenhoven;2017-01-27;0.00;100
Aldenhoven;2017-01-28;0.47;100
Aldenhoven;2017-01-29;2.23;100
Aldenhoven;2017-01-30;0.73;100
Aldenhoven;2017-01-31;0.00;100
Aldenhoven;2017-02-01;0.46;100
Aldenhoven;2017-02-02;0.39;100
Aldenhoven;2017-02-03;0.35;100
Aldenhoven;2017-02-04;4.26;100
Aldenhoven;2017-02-05;0.00;100
Aldenhoven;2017-02-06;0.00;100
Aldenhoven;2017-02-07;2.38;100
Aldenhoven;2017-02-08;0.05;100
Aldenhoven;2017-02-09;0.00;100
Aldenhoven;2017-02-10;1.96;100
Aldenhoven;2017-02-11;3.80;100
Aldenhoven;2017-02-12;0.00;100
Aldenhoven;2017-02-13;0.00;100
Aldenhoven;2017-02-14;0.00;100
Aldenhoven;2017-02-15;0.00;100
Aldenhoven;2017-02-16;0.00;100
Aldenhoven;2017-02-17;1.17;100
Aldenhoven;2017-02-18;0.00;100
Aldenhoven;2017-02-19;0.51;100
Aldenhoven;2017-02-20;4.46;100
Aldenhoven;2017-02-21;0.84;100
Aldenhoven;2017-02-22;9.86;100
Aldenhoven;2017-02-23;5.87;100
Aldenhoven;2017-02-24;0.00;100
Aldenhoven;2017-02-25;0.00;100
Aldenhoven;2017-02-26;0.00;100
Aldenhoven;2017-02-27;8.48;100
Aldenhoven;2017-02-28;6.19;100
Aldenhoven;2017-03-01;7.26;100
Aldenhoven;2017-03-02;0.00;100
Aldenhoven;2017-03-03;0.00;100
Aldenhoven;2017-03-04;6.33;100
Aldenhoven;2017-03-05;1.88;100
Aldenhoven;2017-03-06;7.05;100
Aldenhoven;2017-03-07;0.68;100
Aldenhoven;2017-03-08;9.83;100
Aldenhoven;2017-03-09;0.35;100
Aldenhoven;2017-03-10;0.00;100
Aldenhoven;2017-03-11;0.00;100
Aldenhoven;2017-03-12;0.00;100
Aldenhoven;2017-03-13;0.00;100
Aldenhoven;2017-03-14;0.00;100
Aldenhoven;2017-03-15;0.00;96
Aldenhoven;2017-03-16;0.00;100
Aldenhoven;2017-03-17;2.32;100
Aldenhoven;2017-03-18;16.42;100
Aldenhoven;2017-03-19;0.09;100
Aldenhoven;2017-03-20;0.65;100
Aldenhoven;2017-03-21;0.92;100
Aldenhoven;2017-03-22;0.00;100
Aldenhoven;2017-03-23;0.00;100
Aldenhoven;2017-03-24;0.00;100
Aldenhoven;2017-03-25;0.00;100
Aldenhoven;2017-03-26;0.00;100
Aldenhoven;2017-03-27;0.00;100
Aldenhoven;2017-03-28;0.00;100
Aldenhoven;2017-03-29;0.00;100
Aldenhoven;2017-03-30;0.00;100
Aldenhoven;2017-03-31;0.00;100
Aldenhoven;2017-04-01;1.31;100
Aldenhoven;2017-04-02;0.00;100
Aldenhoven;2017-04-03;0.00;100
Aldenhoven;2017-04-04;0.00;100
Aldenhoven;2017-04-05;0.44;100
Aldenhoven;2017-04-06;0.00;100
Aldenhoven;2017-04-07;0.00;100
Aldenhoven;2017-04-08;0.00;100
Aldenhoven;2017-04-09;0.00;100
Aldenhoven;2017-04-10;0.00;100
Aldenhoven;2017-04-11;0.00;100
Aldenhoven;2017-04-12;0.18;100
Aldenhoven;2017-04-13;0.00;100
Aldenhoven;2017-04-14;0.05;100
Aldenhoven;2017-04-15;2.15;100
Aldenhoven;2017-04-16;9.76;100
Aldenhoven;2017-04-17;2.38;100
Aldenhoven;2017-04-18;0.08;100
Aldenhoven;2017-04-19;0.00;100
Aldenhoven;2017-04-20;0.00;100
Aldenhoven;2017-04-21;1.27;100
Aldenhoven;2017-04-22;0.51;100
Aldenhoven;2017-04-23;0.00;100
Aldenhoven;2017-04-24;1.15;100
Aldenhoven;2017-04-25;0.00;100
Aldenhoven;2017-04-26;0.34;100
Aldenhoven;2017-04-27;0.00;100
Aldenhoven;2017-04-28;3.41;100
Aldenhoven;2017-04-29;0.00;100
Aldenhoven;2017-04-30;1.80;100
Aldenhoven;2017-05-01;1.15;100
Aldenhoven;2017-05-02;8.76;100
Aldenhoven;2017-05-03;5.92;100
Aldenhoven;2017-05-04;0.00;100
Aldenhoven;2017-05-05;0.00;100
Aldenhoven;2017-05-06;0.00;100
Aldenhoven;2017-05-07;0.07;100
Aldenhoven;2017-05-08;0.05;100
Aldenhoven;2017-05-09;0.00;100
Aldenhoven;2017-05-10;0.00;100
Aldenhoven;2017-05-11;3.21;100
Aldenhoven;2017-05-12;3.07;100
Aldenhoven;2017-05-13;0.00;100
Aldenhoven;2017-05-14;4.14;100
Aldenhoven;2017-05-15;0.00;100
Aldenhoven;2017-05-16;0.00;100
Aldenhoven;2017-05-17;0.17;100
Aldenhoven;2017-05-18;9.37;100
Aldenhoven;2017-05-19;7.73;100
Aldenhoven;2017-05-20;0.00;100
Aldenhoven;2017-05-21;0.00;100
Aldenhoven;2017-05-22;0.00;100
Aldenhoven;2017-05-23;0.00;100
Aldenhoven;2017-05-24;0.00;100
Aldenhoven;2017-05-25;0.54;100
Aldenhoven;2017-05-26;0.00;100
Aldenhoven;2017-05-27;0.00;100
Aldenhoven;2017-05-28;0.56;100
Aldenhoven;2017-05-29;0.00;100
Aldenhoven;2017-05-30;0.12;100
Aldenhoven;2017-05-31;0.00;100
Aldenhoven;2017-06-01;0.00;100
Aldenhoven;2017-06-02;0.80;100
Aldenhoven;2017-06-03;6.85;100
Aldenhoven;2017-06-04;0.00;100
Aldenhoven;2017-06-05;0.20;100
Aldenhoven;2017-06-06;2.61;100
Aldenhoven;2017-06-07;0.05;100
Aldenhoven;2017-06-08;0.00;100
Aldenhoven;2017-06-09;9.48;100
Aldenhoven;2017-06-10;0.00;100
Aldenhoven;2017-06-11;0.00;100
Aldenhoven;2017-06-12;0.00;38
Aldenhoven;2017-06-17;0.00;100
Aldenhoven;2017-06-18;0.00;100
Aldenhoven;2017-06-19;0.00;100
Aldenhoven;2017-06-20;0.00;100
Aldenhoven;2017-06-21;0.00;100
Aldenhoven;2017-06-22;0.00;100
Aldenhoven;2017-06-23;0.00;100
Aldenhoven;2017-06-24;0.79;100
Aldenhoven;2017-06-25;0.48;100
Aldenhoven;2017-06-26;0.00;100
Aldenhoven;2017-06-27;1.24;100
Aldenhoven;2017-06-28;0.47;100
Aldenhoven;2017-06-29;0.00;100
Aldenhoven;2017-06-30;2.07;100
Aldenhoven;2017-07-01;4.23;100
Aldenhoven;2017-07-02;1.78;100
Aldenhoven;2017-07-03;0.00;100
Aldenhoven;2017-07-04;0.00;100
Aldenhoven;2017-07-05;0.00;100
Aldenhoven;2017-07-06;2.12;100
Aldenhoven;2017-07-07;0.00;100
Aldenhoven;2017-07-08;0.00;100
Aldenhoven;2017-07-09;0.50;100
Aldenhoven;2017-07-10;0.00;100
Aldenhoven;2017-07-11;4.98;100
Aldenhoven;2017-07-12;8.39;100
Aldenhoven;2017-07-13;0.00;100
Aldenhoven;2017-07-14;2.27;100
Aldenhoven;2017-07-15;0.00;100
Aldenhoven;2017-07-16;0.00;100
Aldenhoven;2017-07-17;1.39;100
Aldenhoven;2017-07-18;0.00;100
Aldenhoven;2017-07-19;15.18;100
Aldenhoven;2017-07-20;0.00;100
Aldenhoven;2017-07-21;0.00;100
Aldenhoven;2017-07-22;4.74;100
Aldenhoven;2017-07-23;2.39;100
Aldenhoven;2017-07-24;13.85;100
Aldenhoven;2017-07-25;15.71;100
Aldenhoven;2017-07-26;0.05;100
Aldenhoven;2017-07-27;0.00;100
Aldenhoven;2017-07-28;0.05;100
Aldenhoven;2017-07-29;0.00;100
Aldenhoven;2017-07-30;0.00;100
Aldenhoven;2017-07-31;1.82;100
Aldenhoven;2017-08-01;0.05;100
Aldenhoven;2017-08-02;2.75;100
Aldenhoven;2017-08-03;0.35;100
Aldenhoven;2017-08-04;3.91;100
Aldenhoven;2017-08-05;10.41;100
Aldenhoven;2017-08-06;0.00;100
Aldenhoven;2017-08-07;0.00;100
Aldenhoven;2017-08-08;5.91;100
Aldenhoven;2017-08-09;11.51;100
Aldenhoven;2017-08-10;5.00;100
Aldenhoven;2017-08-11;0.07;100
Aldenhoven;2017-08-12;1.29;100
Aldenhoven;2017-08-13;0.00;100
Aldenhoven;2017-08-14;0.00;100
Aldenhoven;2017-08-15;5.12;100
Aldenhoven;2017-08-16;0.00;100
Aldenhoven;2017-08-17;5.29;100
Aldenhoven;2017-08-18;2.78;100
Aldenhoven;2017-08-19;3.65;100
Aldenhoven;2017-08-20;0.00;100
Aldenhoven;2017-08-21;0.00;100
Aldenhoven;2017-08-22;0.00;100
Aldenhoven;2017-08-23;0.00;100
Aldenhoven;2017-08-24;0.00;100
Aldenhoven;2017-08-25;0.00;100
Aldenhoven;2017-08-26;0.00;100
Aldenhoven;2017-08-27;0.00;100
Aldenhoven;2017-08-28;0.00;100
Aldenhoven;2017-08-29;0.00;100
Aldenhoven;2017-08-30;2.26;100
Aldenhoven;2017-08-31;0.41;100
Aldenhoven;2017-09-01;0.50;100
Aldenhoven;2017-09-02;4.34;100
Aldenhoven;2017-09-03;0.00;100
Aldenhoven;2017-09-04;0.00;100
Aldenhoven;2017-09-05;0.10;100
Aldenhoven;2017-09-06;0.16;100
Aldenhoven;2017-09-07;0.00;100
Aldenhoven;2017-09-08;8.67;100
Aldenhoven;2017-09-09;2.05;100
Aldenhoven;2017-09-10;0.62;100
Aldenhoven;2017-09-11;1.09;100
Aldenhoven;2017-09-12;7.61;100
Aldenhoven;2017-09-13;2.94;100
Aldenhoven;2017-09-14;8.76;100
Aldenhoven;2017-09-15;2.93;100
Aldenhoven;2017-09-16;5.15;100
Aldenhoven;2017-09-17;0.00;100
Aldenhoven;2017-09-18;5.69;100
Aldenhoven;2017-09-19;0.00;100
Aldenhoven;2017-09-20;0.00;100
Aldenhoven;2017-09-21;0.00;100
Aldenhoven;2017-09-22;0.36;100
Aldenhoven;2017-09-23;0.00;100
Aldenhoven;2017-09-24;0.00;100
Aldenhoven;2017-09-25;0.00;100
Aldenhoven;2017-09-26;0.00;100
Aldenhoven;2017-09-27;0.00;100
Aldenhoven;2017-09-28;0.29;100
Aldenhoven;2017-09-29;10.49;100
Aldenhoven;2017-09-30;12.00;100
Aldenhoven;2017-10-01;0.22;100
Aldenhoven;2017-10-02;5.43;100
Aldenhoven;2017-10-03;0.15;100
Aldenhoven;2017-10-04;0.00;100
Aldenhoven;2017-10-05;1.85;100
Aldenhoven;2017-10-06;0.30;100
Aldenhoven;2017-10-07;9.09;100
Aldenhoven;2017-10-08;1.33;100
Aldenhoven;2017-10-09;0.22;100
Aldenhoven;2017-10-10;0.17;100
Aldenhoven;2017-10-11;0.00;100
Aldenhoven;2017-10-12;0.00;100
Aldenhoven;2017-10-13;0.00;100
Aldenhoven;2017-10-14;0.00;100
Aldenhoven;2017-10-15;0.05;100
Aldenhoven;2017-10-16;0.00;100
Aldenhoven;2017-10-17;0.00;100
Aldenhoven;2017-10-18;0.00;100
Aldenhoven;2017-10-19;0.47;100
Aldenhoven;2017-10-20;0.64;100
Aldenhoven;2017-10-21;3.97;100
Aldenhoven;2017-10-22;0.05;100
Aldenhoven;2017-10-23;0.00;100
Aldenhoven;2017-10-24;0.00;100
Aldenhoven;2017-10-25;0.00;100
Aldenhoven;2017-10-26;1.45;100
Aldenhoven;2017-10-27;0.00;100
Aldenhoven;2017-10-28;3.90;100
Aldenhoven;2017-10-29;0.00;100
Aldenhoven;2017-10-30;0.00;100
Aldenhoven;2017-10-31;0.07;100
Aldenhoven;2017-11-01;0.00;100
Aldenhoven;2017-11-02;0.00;100
Aldenhoven;2017-11-03;0.00;100
Aldenhoven;2017-11-04;2.49;100
Aldenhoven;2017-11-05;2.57;100
Aldenhoven;2017-11-06;0.00;100
Aldenhoven;2017-11-07;0.00;96
Aldenhoven;2017-11-08;0.68;75
Aldenhoven;2017-11-09;0.24;92
Aldenhoven;2017-11-10;0.59;100
Aldenhoven;2017-11-11;1.03;100
Aldenhoven;2017-11-12;3.81;100
Aldenhoven;2017-11-13;0.00;100
Aldenhoven;2017-11-14;0.00;100
Aldenhoven;2017-11-15;0.49;100
Aldenhoven;2017-11-16;1.18;100
Aldenhoven;2017-11-17;0.00;100
Aldenhoven;2017-11-18;4.18;100
Aldenhoven;2017-11-19;0.52;100
Aldenhoven;2017-11-20;5.25;100
Aldenhoven;2017-11-21;0.81;100
Aldenhoven;2017-11-22;0.00;100
Aldenhoven;2017-11-23;16.17;100
Aldenhoven;2017-11-24;4.60;100
Aldenhoven;2017-11-25;2.32;100
Aldenhoven;2017-11-26;0.30;100
Aldenhoven;2017-11-27;10.93;100
Aldenhoven;2017-11-28;0.00;100
Aldenhoven;2017-11-29;1.46;100
Aldenhoven;2017-11-30;1.94;100
Aldenhoven;2017-12-01;1.07;100
Aldenhoven;2017-12-02;0.09;100
Aldenhoven;2017-12-03;1.53;100
Aldenhoven;2017-12-04;0.22;100
Aldenhoven;2017-12-05;0.00;100
Aldenhoven;2017-12-06;0.00;100
Aldenhoven;2017-12-07;3.03;100
Aldenhoven;2017-12-08;0.54;100
Aldenhoven;2017-12-09;0.30;100
Aldenhoven;2017-12-10;7.55;100
Aldenhoven;2017-12-11;9.15;100
Aldenhoven;2017-12-12;0.36;100
Aldenhoven;2017-12-13;14.19;100
Aldenhoven;2017-12-14;2.17;100
Aldenhoven;2017-12-15;0.31;100
Aldenhoven;2017-12-16;2.59;100
Aldenhoven;2017-12-17;3.08;100
Aldenhoven;2017-12-18;4.07;100
Aldenhoven;2017-12-19;1.94;92
Aldenhoven;2017-12-20;0.70;100
Aldenhoven;2017-12-21;4.90;100
Aldenhoven;2017-12-22;2.33;100
Aldenhoven;2017-12-23;0.00;100
Aldenhoven;2017-12-24;0.00;100
Aldenhoven;2017-12-25;1.08;100
Aldenhoven;2017-12-26;3.51;100
Aldenhoven;2017-12-27;1.82;100
Aldenhoven;2017-12-28;0.35;100
Aldenhoven;2017-12-29;1.46;100
Aldenhoven;2017-12-30;5.37;100
Aldenhoven;2017-12-31;6.92;100
Aldenhoven;2018-01-01;8.10;100
Aldenhoven;2018-01-02;8.37;100
Aldenhoven;2018-01-03;2.20;100
Aldenhoven;2018-01-04;4.36;100
Aldenhoven;2018-01-05;0.20;100
Aldenhoven;2018-01-06;0.22;100
Aldenhoven;2018-01-07;0.00;92
Alstaette;2017-01-01;3.56;100
Alstaette;2017-01-02;0.17;100
Alstaette;2017-01-03;2.88;100
Alstaette;2017-01-04;1.86;100
Alstaette;2017-01-05;0.00;100
Alstaette;2017-01-06;1.29;100
Alstaette;2017-01-07;0.55;100
Alstaette;2017-01-08;0.00;100
Alstaette;2017-01-09;4.36;100
Alstaette;2017-01-10;0.00;100
Alstaette;2017-01-11;2.82;100
Alstaette;2017-01-12;19.53;100
Alstaette;2017-01-13;7.39;100
Alstaette;2017-01-14;0.45;100
Alstaette;2017-01-15;0.03;100
Alstaette;2017-01-16;0.00;100
Alstaette;2017-01-17;0.00;100
Alstaette;2017-01-18;0.00;100
Alstaette;2017-01-19;0.00;100
Alstaette;2017-01-20;0.00;100
Alstaette;2017-01-21;0.00;100
Alstaette;2017-01-22;0.00;100
Alstaette;2017-01-23;0.00;100
Alstaette;2017-01-24;0.00;100
Alstaette;2017-01-25;0.00;100
Alstaette;2017-01-26;0.00;100
Alstaette;2017-01-27;0.00;100
Alstaette;2017-01-28;0.85;100
Alstaette;2017-01-29;2.02;100
Alstaette;2017-01-30;3.28;100
Alstaette;2017-01-31;0.00;100
Alstaette;2017-02-01;0.35;100
Alstaette;2017-02-02;0.50;100
Alstaette;2017-02-03;0.51;100
Alstaette;2017-02-04;3.56;100
Alstaette;2017-02-05;0.00;100
Alstaette;2017-02-06;0.00;100
Alstaette;2017-02-07;3.10;100
Alstaette;2017-02-08;0.24;100
Alstaette;2017-02-09;0.00;100
Alstaette;2017-02-10;0.00;100
Alstaette;2017-02-11;3.05;100
Alstaette;2017-02-12;0.00;100
Alstaette;2017-02-13;0.00;100
Alstaette;2017-02-14;0.00;100
Alstaette;2017-02-15;0.00;100
Alstaette;2017-02-16;0.62;100
Alstaette;2017-02-17;1.96;100
Alstaette;2017-02-18;0.00;100
Alstaette;2017-02-19;0.95;100
Alstaette;2017-02-20;3.93;100
Alstaette;2017-02-21;1.58;100
Alstaette;2017-02-22;17.93;100
Alstaette;2017-02-23;11.17;100
Alstaette;2017-02-24;0.03;100
Alstaette;2017-02-25;1.13;100
Alstaette;2017-02-26;0.37;100
Alstaette;2017-02-27;2.74;100
Alstaette;2017-02-28;6.48;100
Alstaette;2017-03-01;5.18;100
Alstaette;2017-03-02;3.24;100
Alstaette;2017-03-03;0.77;100
Alstaette;2017-03-04;3.25;100
Alstaette;2017-03-05;0.76;100
Alstaette;2017-03-06;0.86;100
Alstaette;2017-03-07;1.34;100
Alstaette;2017-03-08;9.16;100
Alstaette;2017-03-09;0.78;100
Alstaette;2017-03-10;0.00;100
Alstaette;2017-03-11;0.00;100
Alstaette;2017-03-12;0.00;100
Alstaette;2017-03-13;0.00;100
Alstaette;2017-03-14;0.00;100
Alstaette;2017-03-15;0.00;100
Alstaette;2017-03-16;0.00;100
Alstaette;2017-03-17;5.16;100
Alstaette;2017-03-18;3.75;100
Alstaette;2017-03-19;1.06;100
Alstaette;2017-03-20;7.99;100
Alstaette;2017-03-21;1.44;100
Alstaette;2017-03-22;0.00;100
Alstaette;2017-03-23;0.00;100
Alstaette;2017-03-24;0.00;100
Alstaette;2017-03-25;0.00;100
Alstaette;2017-03-26;0.00;100
Alstaette;2017-03-27;0.00;100
Alstaette;2017-03-28;0.00;100
Alstaette;2017-03-29;0.00;100
Alstaette;2017-03-30;0.00;100
Alstaette;2017-03-31;0.34;100
Alstaette;2017-04-01;1.89;100
Alstaette;2017-04-02;0.00;100
Alstaette;2017-04-03;0.00;100
Alstaette;2017-04-04;0.00;100
Alstaette;2017-04-05;0.41;100
Alstaette;2017-04-06;0.00;100
Alstaette;2017-04-07;0.00;100
Alstaette;2017-04-08;0.00;100
Alstaette;2017-04-09;0.00;100
Alstaette;2017-04-10;0.00;100
Alstaette;2017-04-11;0.00;100
Alstaette;2017-04-12;2.22;100
Alstaette;2017-04-13;1.79;100
Alstaette;2017-04-14;0.81;100
Alstaette;2017-04-15;0.92;100
Alstaette;2017-04-16;1.58;100
Alstaette;2017-04-17;1.39;100
Alstaette;2017-04-18;0.08;100
Alstaette;2017-04-19;0.00;100
Alstaette;2017-04-20;0.00;100
Alstaette;2017-04-21;1.19;100
Alstaette;2017-04-22;0.00;100
Alstaette;2017-04-23;1.15;100
Alstaette;2017-04-24;2.50;100
Alstaette;2017-04-25;0.69;100
Alstaette;2017-04-26;0.00;100
Alstaette;2017-04-27;0.13;100
Alstaette;2017-04-28;0.00;100
Alstaette;2017-04-29;0.00;100
Alstaette;2017-04-30;0.00;100
Alstaette;2017-05-01;4.72;100
Alstaette;2017-05-02;4.69;100
Alstaette;2017-05-03;1.40;100
Alstaette;2017-05-04;0.52;100
Alstaette;2017-05-05;0.00;100
Alstaette;2017-05-06;0.00;100
Alstaette;2017-05-07;0.00;100
Alstaette;2017-05-08;0.00;100
Alstaette;2017-05-09;0.00;100
Alstaette;2017-05-10;0.00;100
Alstaette;2017-05-11;3.25;100
Alstaette;2017-05-12;2.34;100
Alstaette;2017-05-13;0.00;100
Alstaette;2017-05-14;0.00;100
Alstaette;2017-05-15;0.00;100
Alstaette;2017-05-16;0.00;100
Alstaette;2017-05-17;0.18;100
Alstaette;2017-05-18;0.32;100
Alstaette;2017-05-19;1.51;100
Alstaette;2017-05-20;0.07;100
Alstaette;2017-05-21;0.00;100
Alstaette;2017-05-22;0.00;100
Alstaette;2017-05-23;0.00;100
Alstaette;2017-05-24;0.00;100
Alstaette;2017-05-25;0.00;100
Alstaette;2017-05-26;0.00;100
Alstaette;2017-05-27;5.73;100
Alstaette;2017-05-28;0.00;100
Alstaette;2017-05-29;0.00;100
Alstaette;2017-05-30;0.00;100
Alstaette;2017-05-31;0.00;100
Alstaette;2017-06-01;0.00;100
Alstaette;2017-06-02;0.03;100
Alstaette;2017-06-03;8.14;100
Alstaette;2017-06-04;0.00;100
Alstaette;2017-06-05;0.00;100
Alstaette;2017-06-06;15.25;100
Alstaette;2017-06-07;2.12;100
Alstaette;2017-06-08;0.18;100
Alstaette;2017-06-09;8.61;100
Alstaette;2017-06-10;0.00;100
Alstaette;2017-06-11;1.03;100
Alstaette;2017-06-12;0.00;100
Alstaette;2017-06-13;0.00;100
Alstaette;2017-06-14;0.00;100
Alstaette;2017-06-15;0.00;100
Alstaette;2017-06-16;0.00;100
Alstaette;2017-06-17;0.00;100
Alstaette;2017-06-18;0.00;100
Alstaette;2017-06-19;0.00;100
Alstaette;2017-06-20;0.00;100
Alstaette;2017-06-21;0.00;100
Alstaette;2017-06-22;0.39;100
Alstaette;2017-06-23;0.00;100
Alstaette;2017-06-24;1.27;100
Alstaette;2017-06-25;7.65;100
Alstaette;2017-06-26;0.00;100
Alstaette;2017-06-27;9.74;100
Alstaette;2017-06-28;6.92;100
Alstaette;2017-06-29;0.07;100
Alstaette;2017-06-30;2.70;100
Alstaette;2017-07-01;2.02;100
Alstaette;2017-07-02;0.73;100
Alstaette;2017-07-03;0.23;100
Alstaette;2017-07-04;0.00;100
Alstaette;2017-07-05;0.00;100
Alstaette;2017-07-06;2.42;100
Alstaette;2017-07-07;0.37;100
Alstaette;2017-07-08;0.00;100
Alstaette;2017-07-09;0.00;100
Alstaette;2017-07-10;1.16;100
Alstaette;2017-07-11;12.56;100
Alstaette;2017-07-12;15.80;100
Alstaette;2017-07-13;0.00;100
Alstaette;2017-07-14;4.16;100
Alstaette;2017-07-15;0.03;100
Alstaette;2017-07-16;2.66;100
Alstaette;2017-07-17;0.00;100
Alstaette;2017-07-18;0.00;100
Alstaette;2017-07-19;8.42;100
Alstaette;2017-07-20;5.04;100
Alstaette;2017-07-21;0.73;100
Alstaette;2017-07-22;22.17;100
Alstaette;2017-07-23;6.53;100
Alstaette;2017-07-24;4.71;100
Alstaette;2017-07-25;5.86;100
Alstaette;2017-07-26;0.31;100
Alstaette;2017-07-27;0.00;100
Alstaette;2017-07-28;0.48;100
Alstaette;2017-07-29;0.00;100
Alstaette;2017-07-30;0.10;100
Alstaette;2017-07-31;0.00;100
Alstaette;2017-08-01;0.12;100
Alstaette;2017-08-02;1.20;100
Alstaette;2017-08-03;0.24;100
Alstaette;2017-08-04;0.03;100
Alstaette;2017-08-05;1.49;100
Alstaette;2017-08-06;0.00;100
Alstaette;2017-08-07;0.00;100
Alstaette;2017-08-08;1.33;100
Alstaette;2017-08-09;0.00;100
Alstaette;2017-08-10;1.68;100
Alstaette;2017-08-11;1.10;100
Alstaette;2017-08-12;4.16;100
Alstaette;2017-08-13;0.79;100
Alstaette;2017-08-14;0.03;100
Alstaette;2017-08-15;0.17;100
Alstaette;2017-08-16;0.00;100
Alstaette;2017-08-17;2.86;100
Alstaette;2017-08-18;9.64;100
Alstaette;2017-08-19;3.28;100
Alstaette;2017-08-20;0.07;100
Alstaette;2017-08-21;0.00;100
Alstaette;2017-08-22;0.00;100
Alstaette;2017-08-23;0.00;100
Alstaette;2017-08-24;0.00;100
Alstaette;2017-08-25;0.00;100
Alstaette;2017-08-26;0.00;100
Alstaette;2017-08-27;0.00;100
Alstaette;2017-08-28;0.00;100
Alstaette;2017-08-29;0.00;100
Alstaette;2017-08-30;11.59;100
Alstaette;2017-08-31;3.32;100
Alstaette;2017-09-01;0.33;100
Alstaette;2017-09-02;0.00;100
Alstaette;2017-09-03;0.00;100
